report_date;branch;subs_id;cnt_days;m;m_chrg;mb;mb_chrg;all_chrg;rev;tp_group
2019-06-01;Регион2;100063888617;5;0.00;0.00;0.00;0.00;0.00;461.25;Т3
2019-06-01;Регион2;100063844689;1;0.00;0.00;0.00;0.02;0.02;255.42;Т2
2019-06-01;Регион2;100060896696;2;0.45;0.00;;0.00;2.52;269.04;T1
2019-06-01;Регион2;100064064116;8;2.18;12.76;1438.00;1893.44;1906.20;2456.97;Т3
2019-06-01;Регион2;100063797594;8;6.43;0.00;0.00;0.03;0.03;642.62;Т3
2019-06-01;Регион2;100064126932;2;0.00;0.00;0.60;0.91;0.91;399.08;Т3
2019-06-01;Регион2;100063289248;1;14.03;80.31;;0.00;80.31;455.75;Т2
2019-06-01;Регион2;100059214514;1;0.00;0.00;0.00;0.00;0.00;251.62;Т2
2019-06-01;Регион2;100063873814;6;0.95;3.43;0.00;0.00;144.05;843.33;Т3
2019-06-01;Регион2;100063886804;3;0.00;0.00;0.00;0.06;0.06;434.17;Т3
2019-06-01;Регион2;100063886592;2;0.00;0.00;0.00;0.00;0.00;333.33;Т3
2019-06-01;Регион2;100052022817;1;0.00;0.00;3.10;5.03;5.03;287.92;Т2
2019-06-01;Регион2;100063797672;3;1.22;20.40;69.00;110.27;134.10;699.54;Т3
2019-06-01;Регион2;100037804985;2;0.53;0.00;0.60;0.61;0.61;412.01;Т2
2019-06-01;Регион2;100051287509;1;0.00;0.00;0.20;0.35;3.78;338.92;Т2
2019-06-01;Регион2;100057229485;5;2.35;10.87;40.30;64.29;75.16;978.40;Т2
2019-06-01;Регион2;100063844612;1;0.27;1.53;;0.00;1.53;589.96;T1
2019-06-01;Регион2;100064083680;1;0.00;0.00;0.00;0.00;0.00;569.33;Т2
2019-06-01;Регион2;100063844409;1;0.00;0.00;0.20;0.28;0.28;768.96;Т3
2019-06-01;Регион2;100032022262;2;0.00;0.00;0.00;0.05;0.05;417.21;other
2019-06-01;Регион2;100053650218;1;0.00;0.00;0.00;0.00;0.00;255.79;T1
2019-06-01;Регион2;100056873257;1;0.00;0.00;0.30;0.48;0.48;1313.50;Т2
2019-06-01;Регион2;100063873755;1;0.00;0.00;0.00;0.00;0.00;342.50;Т3
2019-06-01;Регион2;100063873472;1;0.00;0.00;;0.00;3.43;306.37;Т2
2019-06-01;Регион2;100045745539;2;0.07;0.00;0.00;0.00;0.00;289.92;T1
2019-06-01;Регион2;100061312924;1;0.00;0.00;0.00;0.00;0.00;105.63;Т3
2019-06-01;Регион2;100049892849;1;1.48;0.00;;0.00;0.00;523.75;Т2
2019-06-01;Регион2;100063886676;1;0.00;0.00;0.00;0.00;0.00;540.83;Т3
2019-06-01;Регион2;100063873782;1;0.00;0.00;0.00;0.00;0.00;340.42;Т3
2019-06-01;Регион2;100050147625;2;0.00;0.00;;0.00;7.55;10.00;other
2019-06-01;Регион2;100049070349;2;0.23;0.00;0.00;0.00;0.00;252.08;other
2019-06-01;Регион2;100049358668;2;11.90;25.37;78.90;125.86;151.24;1025.00;Т2
2019-06-01;Регион2;100052022108;1;0.00;0.00;0.80;0.87;0.87;283.33;Т2
2019-06-01;Регион2;100063873616;1;0.00;0.00;0.20;0.28;0.28;488.33;Т3
2019-06-01;Регион2;100063873482;2;0.00;0.00;0.00;0.00;0.00;517.21;Т3
2019-06-01;Регион2;100063208845;1;0.00;0.00;337.30;538.68;542.11;320.83;Т4
2019-06-01;Регион2;100055829645;1;0.00;0.00;1.50;2.40;2.40;486.81;Т2
2019-06-01;Регион2;100063873825;1;0.00;0.00;0.00;0.00;0.00;108.33;Т3
2019-06-01;Регион2;100060547984;9;158.75;140.40;;0.00;241.34;1610.79;Т2
2019-06-01;Регион2;100063844414;1;0.00;0.00;0.20;0.25;0.25;550.00;Т4
2019-06-01;Регион2;100063844371;3;0.00;0.00;0.00;0.00;0.00;500.00;Т4
2019-06-01;Регион2;100063392370;1;0.00;0.00;;0.00;9.38;280.00;Т2
2019-06-01;Регион2;100064543333;3;8.10;0.19;;0.00;0.19;319.92;T1
2019-06-01;Регион2;100058048090;2;0.00;0.00;0.00;0.00;0.00;250.00;Т2
2019-06-01;Регион2;100063873502;1;0.00;0.00;;0.00;10.29;294.12;Т2
2019-06-01;Регион2;100052022106;1;0.00;0.00;0.30;0.26;0.26;283.33;Т2
2019-06-01;Регион2;100063844491;3;0.00;0.00;0.00;0.00;0.00;333.33;Т3
2019-06-01;Регион2;100054938470;1;0.00;0.00;0.00;0.00;0.00;0.00;T1
2019-06-01;Регион2;100029028635;1;4.30;36.50;;0.00;59.16;280.75;Т2
2019-06-01;Регион2;100049047479;1;0.00;0.00;0.00;0.00;0.00;325.00;other
2019-06-01;Регион2;100031424707;3;1.07;63.82;;0.00;63.82;358.33;other
2019-06-01;Регион2;100051833785;1;2.02;0.00;;0.00;0.00;58.33;other
2019-06-01;Регион2;100063844532;4;0.00;0.00;0.00;0.02;0.02;349.08;Т3
2019-06-01;Регион2;100063844428;1;0.60;2.67;;0.00;2.67;451.62;Т3
2019-06-01;Регион2;100063873596;1;0.00;0.00;0.30;0.35;0.35;390.83;Т3
2019-06-01;Регион2;100063801592;1;0.00;0.00;214.80;342.98;342.98;338.21;Т3
2019-06-01;Регион2;100063886506;1;0.00;0.00;0.00;0.00;0.00;348.29;Т3
2019-06-01;Регион2;100063888396;1;0.70;4.01;;0.00;4.01;623.42;Т3
2019-06-01;Регион2;100065023288;1;0.00;0.00;1.90;3.10;3.10;333.33;Т3
2019-06-01;Регион2;100063886215;1;0.03;0.19;;0.00;0.19;242.08;Т3
2019-06-01;Регион2;100063801691;2;3.22;6.87;0.00;0.00;6.87;800.17;Т3
2019-06-01;Регион2;100064125132;5;2.17;38.20;71.00;83.53;121.73;882.04;T1
2019-06-01;Регион2;100063888519;1;0.00;0.00;;0.00;3.43;456.08;T1
2019-06-01;Регион2;100063844806;1;0.00;0.00;0.00;0.01;0.01;345.83;Т3
2019-06-01;Регион2;100063844375;1;0.00;0.00;0.00;0.00;0.00;345.83;Т3
2019-06-01;Регион2;100058989627;4;0.45;0.00;0.00;0.01;5.04;331.92;Т2
2019-06-01;Регион2;100063886448;1;0.00;0.00;0.00;0.00;0.00;498.75;Т3
2019-06-01;Регион2;100056122233;3;42.97;54.02;;0.00;56.54;2016.25;Т2
2019-06-01;Регион2;100064973512;1;0.00;0.00;0.80;1.22;1.22;108.33;Т3
2019-06-01;Регион2;100063844594;3;0.00;0.00;2.20;3.44;3.44;978.33;Т4
2019-06-01;Регион2;100063886098;1;0.00;0.00;0.10;0.11;0.11;339.58;Т3
2019-06-01;Регион2;100040264121;1;0.00;0.00;4.50;5.30;5.30;729.44;Т2
2019-06-01;Регион2;100057215840;5;17.98;206.94;434.00;692.90;899.84;3568.67;other
2019-06-01;Регион2;100063873505;2;0.00;0.00;0.00;0.00;0.00;0.00;Т2
2019-06-01;Регион2;100063886299;6;0.00;0.00;0.00;0.00;0.00;345.83;Т3
2019-06-01;Регион2;100064064285;1;0.00;0.00;0.50;0.82;0.82;0.00;Т3
2019-06-01;Регион2;100052022062;1;0.00;0.00;86.00;137.26;137.26;366.67;Т3
2019-06-01;Регион2;100063886536;1;0.00;0.00;0.00;0.02;0.02;343.08;Т3
2019-06-01;Регион2;100063873396;2;0.00;0.00;0.00;0.00;0.00;1093.79;Т2
2019-06-01;Регион2;100057663021;2;0.00;0.00;481.90;769.61;769.61;900.00;Т2
2019-06-01;Регион2;100064973591;1;0.00;0.00;0.10;0.09;0.09;108.33;Т3
2019-06-01;Регион2;100029543737;1;0.00;0.00;0.00;0.00;0.00;320.83;Т2
2019-06-01;Регион2;100064094106;5;3.15;0.00;274.80;383.04;383.04;1451.67;Т5
2019-06-01;Регион2;100064973708;1;0.00;0.00;0.10;0.09;0.09;125.00;Т3
2019-06-01;Регион2;100055391158;1;0.00;0.00;0.00;0.00;0.00;308.33;Т2
2019-06-01;Регион2;100057265148;1;0.00;0.00;0.00;0.00;0.00;813.25;Т3
2019-06-01;Регион2;100049078677;4;2.43;25.53;775.60;947.06;987.70;1621.08;Т2
2019-06-01;Регион2;100060078719;1;0.77;8.78;0.10;0.19;8.97;361.58;Т2
2019-06-01;Регион2;100061106470;4;0.00;0.00;0.00;0.00;0.00;252.04;Т2
2019-06-01;Регион2;100063289348;1;0.00;0.00;0.00;0.00;0.00;250.00;Т2
2019-06-01;Регион2;100064973634;1;0.00;0.00;0.00;0.00;0.00;112.92;Т3
2019-06-01;Регион2;100063888434;1;0.00;0.00;0.00;0.00;0.00;452.50;Т3
2019-06-01;Регион2;100064973502;1;0.00;0.00;0.20;0.26;0.26;123.33;Т3
2019-06-01;Регион2;100063844656;2;0.00;0.00;0.20;0.44;0.44;487.50;Т2
2019-06-01;Регион2;100064973540;1;0.00;0.00;0.90;1.27;1.27;108.33;Т3
2019-06-01;Регион2;100063844534;1;0.00;0.00;0.00;0.00;0.00;341.46;Т3
2019-06-01;Регион2;100063886545;1;0.00;0.00;0.00;0.00;0.00;333.33;Т3
2019-06-01;Регион2;100050957704;2;0.00;0.00;0.00;0.00;0.00;333.33;Т2
2019-06-01;Регион2;100057229598;1;0.00;0.00;0.40;0.62;0.62;217.48;T1
2019-06-01;Регион2;100033901197;1;0.00;0.00;0.20;0.29;0.29;250.00;Т2
2019-06-01;Регион2;100050147550;1;0.00;0.00;0.50;0.52;0.52;675.28;other
2019-06-01;Регион2;100064208580;1;0.00;0.00;0.20;0.25;0.25;365.42;Т4
2019-06-01;Регион2;100055279160;3;4.02;71.75;0.00;0.00;71.75;751.50;Т2
2019-06-01;Регион2;100064095043;1;0.00;0.00;0.60;0.96;0.96;505.83;Т3
2019-06-01;Регион2;100063844722;2;0.00;0.00;0.20;0.21;0.21;361.12;Т2
2019-06-01;Регион2;100063886418;1;0.00;0.00;0.00;0.03;0.03;350.37;Т3
2019-06-01;Регион2;100063873385;8;0.00;0.00;0.00;0.00;0.00;250.00;Т2
2019-06-01;Регион2;100063844598;4;1.83;0.00;4.80;7.66;7.66;1275.87;Т3
2019-06-01;Регион2;100059030931;8;0.17;0.00;22.20;31.00;34.43;667.13;Т2
2019-06-01;Регион2;100063873501;2;0.20;1.15;0.00;0.07;1.22;746.54;Т2
2019-06-01;Регион2;100064125146;3;1.90;20.60;0.00;0.00;27.46;1017.96;Т4
2019-06-01;Регион2;100063844705;1;0.00;0.00;0.20;0.26;0.26;166.71;Т2
2019-06-01;Регион2;100063392332;4;0.00;0.00;0.30;0.43;0.43;815.83;Т2
2019-06-01;Регион2;100040453151;3;3.38;0.00;;0.00;0.00;818.75;other
2019-06-01;Регион2;100064095063;9;0.00;0.00;2510.70;3927.44;3927.44;916.67;Т5
2019-06-01;Регион2;100063886593;4;0.00;0.00;0.40;0.53;0.53;333.33;Т3
2019-06-01;Регион2;100063844767;1;0.00;0.00;0.00;0.00;0.00;588.00;Т2
2019-06-01;Регион2;100061447879;2;0.00;0.00;4.20;6.72;6.72;386.67;Т3
2019-06-01;Регион2;100052405204;1;0.80;4.58;;0.00;4.58;349.17;Т2
2019-06-01;Регион2;100063844611;1;0.45;0.00;;0.00;0.00;319.92;Т2
2019-06-01;Регион2;100063844490;1;0.00;0.00;1.30;2.04;2.04;335.42;Т3
2019-06-01;Регион2;100064973676;1;0.00;0.00;0.00;0.05;0.05;108.33;Т3
2019-06-01;Регион2;100049802934;1;0.00;0.00;0.00;0.00;0.00;333.33;Т3
2019-06-01;Регион2;100065390868;2;0.00;0.00;0.30;0.36;0.36;0.42;Т2
2019-06-01;Регион2;100060730804;1;0.00;0.00;0.00;0.00;0.00;251.62;T1
2019-06-01;Регион2;100064094941;1;0.00;0.00;0.20;0.40;0.40;252.50;Т3
2019-06-01;Регион2;100055828538;1;0.00;0.00;;0.00;3.43;393.33;Т3
2019-06-01;Регион2;100063844694;2;0.00;0.00;0.10;0.15;0.15;570.42;Т2
2019-06-01;Регион2;100063889363;1;0.00;0.00;0.00;0.00;0.00;237.50;T1
2019-06-01;Регион2;100061106503;1;0.00;0.00;0.00;0.00;0.00;323.33;Т2
2019-06-01;Регион2;100057229437;1;0.00;0.00;0.00;0.01;0.01;242.17;Т2
2019-06-01;Регион2;100064973731;1;0.00;0.00;0.30;0.26;0.26;108.33;Т3
2019-06-01;Регион2;100049358620;1;0.00;0.00;0.00;0.00;0.00;243.75;other
2019-06-01;Регион2;100064683614;1;0.00;0.00;0.00;0.00;0.00;3.75;Т3
2019-06-01;Регион2;100063888563;1;0.00;0.00;0.00;0.00;0.00;0.42;Т3
2019-06-01;Регион2;100052021786;1;0.00;0.00;0.70;0.90;0.90;283.33;Т2
2019-06-01;Регион2;100064973559;1;0.00;0.00;0.40;0.52;0.52;125.00;Т3
2019-06-01;Регион2;100065456820;1;0.00;0.00;0.00;0.00;0.00;1.25;Т2
2019-06-01;Регион2;100063873635;2;0.00;0.00;;0.00;20.58;3324.75;Т3
2019-06-01;Регион2;100039771808;3;0.00;0.00;0.70;0.79;0.79;65.28;other
2019-06-01;Регион2;100063256204;4;7.02;62.57;0.80;1.22;63.78;1204.17;other
2019-06-01;Регион2;100063844614;1;0.00;0.00;0.10;0.17;0.17;250.00;Т2
2019-06-01;Регион2;100063289438;3;0.65;12.76;564.90;661.97;674.74;1565.00;Т3
2019-06-01;Регион2;100064094983;1;0.00;0.00;9.40;15.08;15.08;430.00;Т3
2019-06-01;Регион2;100061097934;1;0.00;0.00;0.00;0.01;0.01;415.00;T1
2019-06-01;Регион2;100063886619;2;0.00;0.00;0.10;0.27;0.27;36.38;Т4
2019-06-01;Регион2;100063886221;1;5.33;61.04;;0.00;61.04;514.83;Т3
2019-06-01;Регион2;100033990531;1;0.00;0.00;0.80;0.96;0.96;341.50;Т3
2019-06-01;Регион2;100062526181;3;0.00;0.00;2.40;3.66;3.66;0.00;Т2
2019-06-01;Регион2;100063886679;4;0.00;0.00;0.00;0.03;0.03;399.08;Т3
2019-06-01;Регион2;100063844502;1;0.00;0.00;0.20;0.28;0.28;333.33;Т3
2019-06-01;Регион2;100063844552;3;0.00;0.00;0.90;1.13;1.13;418.96;Т3
2019-06-01;Регион2;100063392352;2;0.00;0.00;0.20;0.43;0.43;1566.79;Т2
2019-06-01;Регион2;100063873564;1;0.00;0.00;3.30;5.32;5.32;259.92;Т2
2019-06-01;Регион2;100064094958;1;0.00;0.00;1.50;2.33;2.33;679.17;Т3
2019-06-01;Регион2;100029005664;2;0.00;0.00;1.00;1.61;1.61;269.15;Т2
2019-06-01;Регион2;100054938252;2;1.27;12.76;0.00;0.00;12.76;272.38;T1
2019-06-01;Регион2;100064683569;1;0.00;0.00;0.60;0.94;0.94;0.42;Т3
2019-06-01;Регион2;100034104290;1;0.00;0.00;0.10;0.22;0.22;0.00;other
2019-06-01;Регион2;100061760226;2;0.00;0.00;0.40;0.52;0.52;322.50;Т2
2019-06-01;Регион2;100066046585;6;0.00;0.00;541.30;864.25;864.25;916.67;Т5
2019-06-01;Регион2;100052021920;1;0.00;0.00;2.40;3.40;3.40;283.33;Т2
2019-06-01;Регион2;100065639557;1;0.00;0.00;100.70;160.68;160.68;225.42;Т3
2019-06-01;Регион2;100044887541;1;0.00;0.00;0.00;0.07;0.07;291.67;other
2019-06-01;Регион2;100049109025;8;0.00;0.00;1126.90;1789.42;1810.00;2580.00;other
2019-06-01;Регион2;100063873808;3;0.00;0.00;0.50;0.92;0.92;836.46;Т3
2019-06-01;Регион2;100058989180;1;0.17;0.00;;0.00;0.00;291.67;Т2
2019-06-01;Регион2;100063844397;1;0.32;0.00;;0.00;0.00;375.00;Т3
2019-06-01;Регион2;100063886730;1;0.00;0.00;0.30;0.41;0.41;501.62;Т4
2019-06-01;Регион2;100064973510;1;0.00;0.00;0.50;0.52;0.52;108.33;Т3
2019-06-01;Регион2;100063844633;2;0.00;0.00;0.00;0.00;0.00;251.62;T1
2019-06-01;Регион2;100050020892;1;3.15;50.97;;0.00;50.97;456.25;other
2019-06-01;Регион2;100063888589;1;0.00;0.00;0.00;0.00;0.00;415.00;Т3
2019-06-01;Регион2;100063873756;1;0.00;0.00;0.00;0.02;0.02;347.50;Т3
2019-06-01;Регион2;100061447816;6;1.42;12.76;140.70;164.96;177.73;979.07;Т3
2019-06-01;Регион2;100063886097;1;0.00;0.00;0.00;0.03;0.03;500.00;Т4
2019-06-01;Регион2;100063886590;3;0.00;0.00;0.20;0.19;0.19;521.08;Т3
2019-06-01;Регион2;100063886079;2;0.00;0.00;0.00;0.00;0.00;115.17;Т3
2019-06-01;Регион2;100063873522;3;0.00;0.00;0.10;0.23;0.23;341.67;Т3
2019-06-01;Регион2;100064094038;1;0.00;0.00;0.40;0.35;7.90;24.17;Т2
2019-06-01;Регион2;100029141161;1;0.00;0.00;0.00;0.00;0.00;0.00;Т3
2019-06-01;Регион2;100063873639;1;0.00;0.00;0.00;0.00;0.00;614.58;Т3
2019-06-01;Регион2;100063886507;2;0.00;0.00;0.00;0.00;0.00;352.33;Т3
2019-06-01;Регион2;100058264891;1;0.00;0.00;0.10;0.10;0.10;0.00;Т2
2019-06-01;Регион2;100029413316;2;1.02;0.00;191.70;306.06;306.06;625.00;Т2
2019-06-01;Регион2;100054798013;3;0.65;0.00;0.00;0.00;6.86;305.50;other
2019-06-01;Регион2;100063873811;2;0.00;0.00;10.80;17.32;17.32;348.37;Т3
2019-07-01;Регион1;100040137559;4;0.00;0.00;95.50;116.00;116.00;298.71;Т3
2019-07-01;Регион1;100052018916;1;0.15;1.78;;0.00;1.78;384.17;Т4
2019-07-01;Регион1;100053041589;2;0.00;0.00;1.40;2.29;2.29;1686.25;Т3
2019-07-01;Регион1;100064851024;8;0.00;0.00;2196.30;3627.08;3627.08;916.67;Т5
2019-07-01;Регион1;100062840209;4;8.67;122.32;514.60;767.52;889.84;1665.75;Т3
2019-07-01;Регион1;100064407616;3;0.00;0.00;3.50;5.01;5.01;416.67;Т4
2019-07-01;Регион1;100050533255;1;0.00;0.00;0.00;0.00;0.00;11.25;T1
2019-07-01;Регион1;100057623850;1;0.00;0.00;0.80;1.28;1.28;245.34;T1
2019-07-01;Регион1;100059300883;12;0.00;0.00;1822.90;3010.34;3020.99;946.67;Т5
2019-07-01;Регион1;100062643257;2;0.00;0.00;295.90;398.59;398.59;910.29;Т2
2019-07-01;Регион1;100064625075;1;0.00;0.00;0.00;0.03;0.03;0.00;other
2019-07-01;Регион1;100054224636;2;0.48;5.72;;0.00;9.28;61.92;Т3
2019-07-01;Регион1;100062571385;1;0.00;0.00;0.00;0.00;0.00;269.37;T1
2019-07-01;Регион1;100037890974;11;175.42;812.54;;0.00;876.48;4001.67;other
2019-07-01;Регион1;100060124454;1;0.00;0.00;0.20;0.35;0.35;269.75;Т2
2019-07-01;Регион1;100063790283;3;0.00;0.00;0.00;0.00;10.55;278.33;Т2
2019-07-01;Регион1;100053038287;1;0.00;0.00;37.50;61.85;65.40;2573.09;Т4
2019-07-01;Регион1;100059808320;2;0.00;0.00;0.00;0.00;0.00;416.67;Т4
2019-07-01;Регион1;100034585996;1;0.00;0.00;0.00;0.00;0.00;364.33;Т4
2019-07-01;Регион1;100054870913;1;0.00;0.00;28.40;46.82;46.82;781.33;Т2
2019-07-01;Регион1;100064850874;8;0.00;0.00;2749.00;4536.88;4536.88;916.67;Т5
2019-07-01;Регион1;100037900781;4;0.00;0.00;96.60;153.04;155.68;552.92;Т2
2019-07-01;Регион1;100049041228;4;0.00;0.00;0.00;0.00;0.00;561.96;Т2
2019-07-01;Регион1;100037915723;2;0.00;0.00;;0.00;16.85;304.58;other
2019-07-01;Регион1;100034578051;1;0.87;0.00;;0.00;0.00;173.33;other
2019-07-01;Регион1;100047242584;1;0.00;0.00;0.00;0.00;0.00;497.10;T1
2019-07-01;Регион1;100064373700;1;0.05;0.00;;0.00;0.00;346.75;Т3
2019-07-01;Регион1;100034489431;6;0.00;0.00;16.70;27.71;27.71;591.50;Т4
2019-07-01;Регион1;100065418867;2;0.00;0.00;0.50;0.92;0.92;0.00;Т3
2019-07-01;Регион1;100034514828;1;1.60;26.29;;0.00;26.29;691.67;other
2019-07-01;Регион1;100064329720;1;0.00;0.00;0.20;0.33;0.33;208.33;Т2
2019-07-01;Регион1;100062575138;1;0.00;0.00;;0.00;3.55;1168.33;T1
2019-07-01;Регион1;100062631029;2;0.00;0.00;1.00;1.39;1.39;368.33;other
2019-07-01;Регион1;100062251638;1;0.00;0.00;0.00;0.08;0.08;1.83;Т3
2019-07-01;Регион1;100054839482;10;0.00;0.00;1696.90;2801.05;2818.70;2993.32;T1
2019-07-01;Регион1;100062633332;11;0.00;0.00;0.10;0.23;0.23;125.00;T1
2019-07-01;Регион1;100034750139;5;0.00;0.00;474.90;775.20;775.20;916.67;Т5
2019-07-01;Регион1;100053005511;1;0.00;0.00;0.00;0.00;0.00;352.46;Т2
2019-07-01;Регион1;100066146517;5;0.00;0.00;256.10;420.77;420.77;1076.62;Т5
2019-07-01;Регион1;100034714121;1;0.57;0.00;;0.00;0.00;418.58;Т2
2019-07-01;Регион1;100065419666;5;0.00;0.00;188.60;308.27;308.27;2.08;Т3
2019-07-01;Регион1;100049041414;2;0.00;0.00;15.80;18.99;18.99;474.08;T1
2019-07-01;Регион1;100037909853;1;0.00;0.00;16.30;19.78;19.78;303.75;Т3
2019-07-01;Регион1;100037885603;1;0.00;0.00;91.60;151.23;151.23;294.96;Т3
2019-07-01;Регион1;100061509553;1;0.00;0.00;0.00;0.00;0.00;399.79;Т3
2019-07-01;Регион1;100034505941;1;0.00;0.00;;0.00;6.19;193.79;T1
2019-07-01;Регион1;100065634372;1;0.00;0.00;0.20;0.26;0.26;0.00;Т3
2019-07-01;Регион1;100034586753;8;2.00;0.00;1013.60;1635.34;1635.34;2361.67;other
2019-07-01;Регион1;100037915480;2;0.00;0.00;;0.00;5.28;249.88;Т2
2019-07-01;Регион1;100066253402;1;0.00;0.00;0.20;0.32;0.32;51.25;other
2019-07-01;Регион1;100034625494;2;0.00;0.00;9.70;14.69;21.80;2211.67;other
2019-07-01;Регион1;100061647520;1;0.00;0.00;0.30;0.44;0.44;12.04;T1
2019-07-01;Регион1;100046508061;3;1.18;26.29;;0.00;31.57;68.33;Т3
2019-07-01;Регион1;100062573010;1;2.02;0.00;;0.00;0.00;58.33;Т2
2019-07-01;Регион1;100065848966;1;0.00;0.00;0.00;0.00;0.00;208.33;Т2
2019-07-01;Регион1;100064581241;1;0.00;0.00;0.00;0.00;0.00;291.67;Т3
2019-07-01;Регион1;100051779460;1;0.98;11.64;;0.00;11.64;289.35;other
2019-07-01;Регион1;100065757005;2;0.00;0.00;0.30;0.52;0.52;113.75;other
2019-07-01;Регион1;100053671014;2;0.00;0.00;0.70;0.79;0.79;309.46;Т3
2019-07-01;Регион1;100065377539;1;0.00;0.00;0.30;0.44;0.44;458.33;other
2019-07-01;Регион1;100065414411;1;0.78;13.19;;0.00;13.19;949.17;other
2019-07-01;Регион1;100034705706;2;3.15;46.58;;0.00;46.58;374.04;Т2
2019-07-01;Регион1;100065849066;7;0.00;0.00;7.70;11.29;11.29;2.92;Т3
2019-07-01;Регион1;100063790067;1;0.00;0.00;;0.00;2.64;10.00;Т4
2019-07-01;Регион1;100055751141;2;0.00;0.00;0.00;0.00;0.00;429.58;Т3
2019-07-01;Регион1;100056622837;5;2.00;26.38;;0.00;31.65;470.42;Т3
2019-07-01;Регион1;100062439634;2;5.40;90.40;1.00;1.37;91.77;484.75;Т2
2019-07-01;Регион1;100063728724;1;0.00;0.00;0.20;0.31;0.31;375.42;T1
2019-07-01;Регион1;100064329780;1;0.00;0.00;0.60;0.96;0.96;208.33;Т2
2019-07-01;Регион1;100065633044;1;0.00;0.00;2.30;2.81;2.81;2.08;Т2
2019-07-01;Регион1;100065755244;1;0.00;0.00;0.00;0.01;0.01;251.17;T1
2019-07-01;Регион1;100044381977;1;0.00;0.00;;0.00;3.55;344.54;Т3
2019-07-01;Регион1;100057840399;2;0.00;0.00;634.90;1048.13;1048.13;607.92;Т2
2019-07-01;Регион1;100034711620;2;0.00;0.00;0.90;1.06;1.06;133.01;Т2
2019-07-01;Регион1;100057717334;8;0.00;0.00;1820.70;3006.41;3006.41;2746.17;Т2
2019-07-01;Регион1;100065756439;1;0.00;0.00;0.40;0.67;0.67;121.25;other
2019-07-01;Регион1;100061099143;1;0.00;0.00;0.80;1.35;1.35;0.42;Т2
2019-07-01;Регион1;100062633535;2;8.03;65.86;;0.00;71.13;303.54;T1
2019-07-01;Регион1;100037891418;2;0.00;0.00;281.30;464.65;464.65;1246.08;Т3
2019-07-01;Регион1;100037907749;5;0.00;0.00;454.70;721.13;809.02;1863.33;Т4
2019-07-01;Регион1;100057913271;1;0.00;0.00;;0.00;88.81;741.67;Т3
2019-07-01;Регион1;100053041919;5;0.05;0.00;775.50;1270.92;1274.48;1918.32;Т3
2019-07-01;Регион1;100037923098;2;1.32;0.00;;0.00;0.00;191.67;T1
2019-07-01;Регион1;100034501101;6;0.00;0.00;0.00;0.04;0.04;412.16;Т2
2019-07-01;Регион1;100037868062;1;0.00;0.00;0.50;0.78;0.78;351.78;Т4
2019-07-01;Регион1;100037893524;1;0.00;0.00;1.60;1.93;1.93;385.83;Т3
2019-07-01;Регион1;100065849450;1;0.00;0.00;0.20;0.31;0.31;291.67;Т3
2019-07-01;Регион1;100034618747;2;5.98;78.96;55.70;67.62;146.57;1132.17;other
2019-07-01;Регион1;100057518031;1;0.00;0.00;0.00;0.09;0.09;592.00;Т2
2019-07-01;Регион1;100054371431;3;0.00;0.00;0.60;0.86;0.86;278.55;T1
2019-07-01;Регион1;100037867913;14;74.05;52.58;;0.00;52.58;914.08;T1
2019-07-01;Регион1;100065107885;1;0.00;0.00;0.30;0.48;0.48;916.67;Т5
2019-07-01;Регион1;100056807613;2;0.00;0.00;0.10;0.13;0.13;511.46;Т2
2019-07-01;Регион1;100059125613;1;0.00;0.00;0.30;0.45;0.45;25.00;Т3
2019-07-01;Регион1;100065105541;1;0.00;0.00;0.00;0.01;0.01;1.25;Т2
